30749,hotel rwanda ,"{drama,war}",395169,205,4.01,9967,3.9269,2004
928,rebecca ,"{drama,mystery,romance,thriller}",32976,223,4.09,5068,3.9267,1940
589,terminator 2: judgment day ,"{action,sci-fi}",103064,280,3.94,56837,3.9255,1991
1266,unforgiven ,"{drama,western}",105695,33,3.98,15177,3.9255,1992
55820,no country for old men ,"{crime,drama}",477348,6977,3.99,12798,3.9254,2007
17,sense and sensibility ,"{drama,romance}",114388,4584,3.96,23706,3.9251,1995
950,"thin man, the ","{comedy,crime}",25878,3529,4.16,3507,3.9246,1934
33794,batman begins ,"{action,crime,imax}",372784,272,3.96,23096,3.9243,2005
1358,sling blade ,{drama},117666,12498,3.98,14765,3.9241,1996
1278,young frankenstein ,"{comedy,fantasy}",72431,3034,3.97,16414,3.92,1974
3462,modern times ,"{comedy,drama,romance}",27977,3082,4.1,4520,3.9186,1936
1223,"grand day out with wallace and gromit, a ","{adventure,animation,children,comedy,sci-fi}",104361,530,4.01,8752,3.9166,1989
1237,"seventh seal, the (sjunde inseglet, det) ",{drama},50976,490,4.09,4682,3.9156,1957
951,his girl friday ,"{comedy,romance}",32599,3085,4.11,4195,3.9154,1940
1732,"big lebowski, the ","{comedy,crime}",118715,115,3.95,23524,3.9153,1998
54286,"bourne ultimatum, the ","{action,crime,thriller}",440963,2503,3.97,14609,3.9142,2007
1041,secrets & lies ,{drama},117589,11159,4.05,5933,3.9128,1996
2997,being john malkovich ,"{comedy,drama,fantasy}",120601,492,3.94,29615,3.9125,1999
1269,arsenic and old lace ,"{comedy,mystery,thriller}",36613,212,4.02,7479,3.9114,1944
1272,patton ,"{drama,war}",66206,11202,4,9058,3.9104,1970
3468,"hustler, the ",{drama},54997,990,4.1,4258,3.9096,1961
58,"postman, the (postino, il) ","{comedy,drama,romance}",110877,11010,3.97,13267,3.9089,1994
4995,"beautiful mind, a ","{drama,romance}",268978,453,3.94,25848,3.9087,2001
112552,whiplash ,{drama},2582802,244786,4.08,4697,3.9078,2014
2918,ferris bueller's day off ,{comedy},91042,9377,3.94,24914,3.9075,1986
1036,die hard ,"{action,crime,thriller}",95016,562,3.93,33423,3.9059,1988
36,dead man walking ,"{crime,drama}",112818,687,3.94,23295,3.9054,1995
232,eat drink man woman (yin shi nan nu) ,"{comedy,drama,romance}",111797,10451,4.03,6447,3.905,1994
34405,serenity ,"{action,adventure,sci-fi}",379786,16320,3.99,9450,3.9047,2005
91529,"dark knight rises, the ","{action,adventure,crime,imax}",1345836,49026,3.99,9444,3.9047,2012
68237,moon ,"{drama,mystery,sci-fi,thriller}",1182345,17431,4.02,6846,3.9026,2009
5782,"professional, the (le professionnel) ","{action,drama,thriller}",82949,1672,4.07,4773,3.9018,1981
116797,the imitation game ,"{drama,thriller,war}",2084970,205596,4.02,6737,3.9009,2014
1263,"deer hunter, the ","{drama,war}",77416,11778,3.97,11518,3.9004,1978
1293,gandhi ,{drama},83987,783,3.97,11388,3.8997,1982
1283,high noon ,"{drama,western}",44706,288,4.05,5309,3.8992,1952
3089,bicycle thieves (a.k.a. the bicycle thief) (a.k.a. the bicycle thieves) (ladri di biciclette) ,{drama},40522,5156,4.12,3579,3.897,1948
1270,back to the future ,"{adventure,comedy,sci-fi}",88763,105,3.91,49420,3.8939,1985
1086,dial m for murder ,"{crime,mystery,thriller}",46912,521,4.02,6162,3.8914,1954
1280,raise the red lantern (da hong deng long gao gao gua) ,{drama},101640,10404,4.12,3457,3.8909,1991
1131,jean de florette ,"{drama,mystery}",91288,4480,4.12,3415,3.8887,1986
44191,v for vendetta ,"{action,sci-fi,thriller,imax}",434409,752,3.93,18518,3.8874,2006
1235,harold and maude ,"{comedy,drama,romance}",67185,343,3.97,9355,3.8859,1971
4262,scarface ,"{action,crime,drama}",86250,111,3.95,11963,3.8843,1983
81845,"king's speech, the ",{drama},1504320,45269,3.97,8993,3.8828,2010
909,"apartment, the ","{comedy,drama,romance}",53604,284,4.02,5710,3.8827,1960
1961,rain man ,{drama},95953,380,3.91,28454,3.8825,1988
1242,glory ,"{drama,war}",97441,9665,3.94,13397,3.8816,1989
4235,amores perros (love's a bitch) ,"{drama,thriller}",245712,55,4.01,6091,3.8815,2000
1240,"terminator, the ","{action,sci-fi,thriller}",88247,218,3.9,36125,3.8784,1984
1,toy story ,"{adventure,animation,children,comedy,fantasy}",114709,862,3.89,60424,3.8771,1995
5418,"bourne identity, the ","{action,mystery,thriller}",258463,2501,3.91,23644,3.8771,2002
3683,blood simple ,"{crime,drama,film-noir}",86979,11368,4.02,5409,3.8763,1984
5690,grave of the fireflies (hotaru no haka) ,"{animation,drama,war}",95327,12477,4.08,3792,3.8753,1988
3730,"conversation, the ","{drama,mystery}",71360,592,4.06,4202,3.8752,1974
32,twelve monkeys (a.k.a. 12 monkeys) ,"{mystery,sci-fi,thriller}",114746,63,3.89,50380,3.8746,1995
955,bringing up baby ,"{comedy,romance}",29947,900,4.04,4683,3.8744,1938
7099,nausicaä of the valley of the wind (kaze no tani no naushika) ,"{adventure,animation,drama,fantasy,sci-fi}",87544,81,4.06,4161,3.8738,1984
3504,network ,"{comedy,drama}",74958,10774,4.01,5682,3.8736,1976
78499,toy story 3 ,"{adventure,animation,children,comedy,fantasy,imax}",435761,10193,3.96,8831,3.8724,2010
911,charade ,"{comedy,crime,mystery,romance,thriller}",56923,4808,4.05,4349,3.8722,1963
109374,"grand budapest hotel, the ","{comedy,drama}",2278388,120467,4.01,5592,3.8718,2014
3362,dog day afternoon ,"{crime,drama}",72890,968,3.97,7819,3.8712,1975
6787,all the president's men ,"{drama,thriller}",74119,891,4.03,4865,3.8712,1976
6350,laputa: castle in the sky (tenkû no shiro rapyuta) ,"{action,adventure,animation,children,fantasy,sci-fi}",92067,10515,4.05,4296,3.8704,1986
954,mr. smith goes to washington ,{drama},31679,3083,3.99,6431,3.8701,1939
2731,"400 blows, the (les quatre cents coups) ","{crime,drama}",53198,147,4.12,3076,3.8695,1959
162,crumb ,{documentary},109508,26564,3.99,6373,3.8691,1994
307,three colors: blue (trois couleurs: bleu) ,{drama},108394,108,3.97,7555,3.8682,1993
150,apollo 13 ,"{adventure,drama,imax}",112384,568,3.88,54695,3.866,1995
1246,dead poets society ,{drama},97165,207,3.9,22412,3.8658,1989
933,to catch a thief ,"{crime,mystery,romance,thriller}",48728,381,4.02,4956,3.8653,1955
1090,platoon ,"{drama,war}",91763,792,3.91,17025,3.865,1986
3307,city lights ,"{comedy,drama,romance}",21749,901,4.13,2882,3.8644,1931
64614,gran torino ,"{crime,drama}",1205489,13223,3.95,8875,3.8638,2008
76093,how to train your dragon ,"{adventure,animation,children,fantasy,imax}",892769,10191,3.96,7865,3.8629,2010
1175,delicatessen ,"{comedy,drama,romance}",101700,892,3.96,7836,3.8625,1991
1281,"great dictator, the ","{comedy,drama,war}",32553,914,4.04,4288,3.862,1940
74458,shutter island ,"{drama,mystery,thriller}",1130884,11324,3.94,9743,3.8617,2010
994,big night ,"{comedy,drama}",115678,18203,4,5507,3.8615,1996
741,ghost in the shell (kôkaku kidôtai) ,"{animation,sci-fi}",113568,9323,3.96,7734,3.8614,1995
6874,kill bill: vol. 1 ,"{action,crime,thriller}",266697,24,3.89,26225,3.8609,2003
1292,being there ,"{comedy,drama}",78841,10322,3.97,6980,3.8608,1979
1952,midnight cowboy ,{drama},64665,3116,3.97,6939,3.8603,1969
265,like water for chocolate (como agua para chocolate) ,"{drama,fantasy,romance}",103994,18183,3.92,12529,3.8593,1992
8961,"incredibles, the ","{action,adventure,animation,children,comedy}",317705,9806,3.89,23555,3.8578,2004
1104,"streetcar named desire, a ",{drama},44081,702,3.96,7417,3.8577,1951
2010,metropolis ,"{drama,sci-fi}",17136,19,3.98,6136,3.8565,1927
2788,monty python's and now for something completely different ,{comedy},66765,9267,3.98,6063,3.8552,1971
59315,iron man ,"{action,adventure,sci-fi}",371746,1726,3.9,16662,3.8546,2008
6377,finding nemo ,"{adventure,animation,children,comedy}",266543,12,3.88,27806,3.8529,2003
3996,"crouching tiger, hidden dragon (wo hu cang long) ","{action,drama,romance}",190332,146,3.88,27656,3.8527,2000
1950,in the heat of the night ,"{drama,mystery}",61811,10633,4.06,3629,3.8524,1967
63082,slumdog millionaire ,"{crime,drama,romance}",1010048,12405,3.91,12928,3.8518,2008
1953,"french connection, the ","{action,crime,thriller}",67116,1051,3.93,9583,3.8515,1971
68358,star trek ,"{action,adventure,sci-fi,imax}",796366,13475,3.92,10701,3.8498,2009
46578,little miss sunshine ,"{adventure,comedy,drama}",449059,773,3.9,14645,3.8488,2006
31410,"downfall (untergang, der) ","{drama,war}",363163,613,4,4943,3.8484,2004
1265,groundhog day ,"{comedy,fantasy,romance}",107048,137,3.87,34465,3.8483,1993
134853,inside out ,"{animation,children,comedy}",2096673,150540,4.02,4360,3.8481,2015
3275,"boondock saints, the ","{action,crime,drama,thriller}",144117,8374,3.93,9038,3.8472,2000
3196,stalag 17 ,"{drama,war}",46359,632,4.1,2957,3.847,1953
8874,shaun of the dead ,"{comedy,horror}",365748,747,3.9,14067,3.8468,2004
1245,miller's crossing ,"{crime,drama,film-noir,thriller}",100150,379,3.96,6571,3.8463,1990
4027,"o brother, where art thou? ","{adventure,comedy,crime}",190590,134,3.88,21637,3.8455,2000
3083,all about my mother (todo sobre mi madre) ,{drama},185125,99,4,4803,3.8447,1999
1132,manon of the spring (manon des sources) ,{drama},91480,4481,4.08,3154,3.8438,1986
4886,"monsters, inc. ","{adventure,animation,children,comedy,fantasy}",198781,585,3.87,28028,3.8434,2001
94466,black mirror ,"{drama,sci-fi}",2085059,,4.22,1973,3.8429,2011
29,"city of lost children, the (cité des enfants perdus, la) ","{adventure,drama,fantasy,mystery,sci-fi}",112682,902,3.92,9638,3.8428,1995
2973,crimes and misdemeanors ,"{comedy,crime,drama}",97123,11562,4.02,4161,3.8415,1989
1189,"thin blue line, the ",{documentary},96257,14285,4.1,2864,3.8409,1988
2289,"player, the ","{comedy,crime,drama}",105151,10403,3.93,8315,3.8408,1992
3681,for a few dollars more (per qualche dollaro in più) ,"{action,drama,thriller,western}",59578,938,3.98,5178,3.8374,1965
475,in the name of the father ,{drama},107207,7984,3.91,10059,3.8367,1993
3006,"insider, the ","{drama,thriller}",140352,9008,3.91,9994,3.8362,1999
2194,"untouchables, the ","{action,crime,drama}",94226,117,3.88,16605,3.8356,1987
134130,"martian, the ","{action,adventure,sci-fi}",3659388,286217,4.06,3277,3.8353,2015
515,"remains of the day, the ","{drama,romance}",107943,1245,3.9,11307,3.8349,1993
1303,"man who would be king, the ","{adventure,drama}",73341,983,4.03,3763,3.8345,1975
1394,raising arizona ,{comedy},93822,378,3.88,16151,3.8345,1987
5989,catch me if you can ,"{crime,drama}",264464,640,3.87,20730,3.8345,2002
3429,creature comforts ,"{animation,comedy}",99317,54825,4.11,2663,3.834,1989
1231,"right stuff, the ",{drama},86197,9549,3.92,8542,3.8339,1983
2203,shadow of a doubt ,"{crime,drama,thriller}",36342,21734,4.15,2322,3.8336,1943
1211,"wings of desire (himmel über berlin, der) ","{drama,fantasy,romance}",93191,144,4.02,3918,3.8327,1987
56782,there will be blood ,"{drama,western}",469494,7345,3.94,6716,3.831,2007
223,clerks ,{comedy},109445,2292,3.86,24866,3.8306,1994
28,persuasion ,"{drama,romance}",114117,17015,4.05,3334,3.8305,1995
942,laura ,"{crime,film-noir,mystery}",37008,1939,4.09,2809,3.8298,1944
2951,"fistful of dollars, a (per un pugno di dollari) ","{action,western}",58461,391,3.93,7213,3.8288,1964
1610,"hunt for red october, the ","{action,adventure,thriller}",99810,1669,3.86,22772,3.828,1990
7438,kill bill: vol. 2 ,"{action,drama,thriller}",378194,393,3.86,22301,3.8273,2004
5060,m*a*s*h (a.k.a. mash) ,"{comedy,drama,war}",66026,651,3.88,13602,3.8265,1970
3022,"general, the ","{comedy,war}",17925,961,4.13,2387,3.8256,1926
7156,"fog of war: eleven lessons from the life of robert s. mcnamara, the ","{documentary,war}",317910,12698,4.08,2855,3.8255,2003
55247,into the wild ,"{action,adventure,drama}",758758,5915,3.93,6930,3.8252,2007
1251,8 1/2 (8½) ,"{drama,fantasy}",56801,422,4.04,3367,3.8245,1963
48774,children of men ,"{action,adventure,drama,sci-fi,thriller}",206634,9693,3.89,11024,3.8242,2006
1300,my life as a dog (mitt liv som hund) ,"{comedy,drama}",89606,8816,4.02,3679,3.8231,1985
497,much ado about nothing ,"{comedy,romance}",107616,11971,3.87,15069,3.822,1993
1449,waiting for guffman ,{comedy},118111,16448,3.93,6625,3.821,1996
2360,"celebration, the (festen) ",{drama},154420,309,4.11,2495,3.8207,1998
678,some folks call it a sling blade ,"{drama,thriller}",108181,27768,4.08,2781,3.8205,1993
7090,hero (ying xiong) ,"{action,adventure,drama}",299977,79,3.91,8000,3.8199,2002
3198,papillon ,"{crime,drama}",70511,5924,3.97,4788,3.8195,1973
2132,who's afraid of virginia woolf? ,{drama},61184,396,4.04,3267,3.8194,1966
290,once were warriors ,"{crime,drama}",110729,527,3.99,4212,3.819,1994
112556,gone girl ,"{drama,thriller}",2267998,210577,3.94,5937,3.8187,2014
6539,pirates of the caribbean: the curse of the black pearl ,"{action,adventure,comedy,fantasy}",325980,22,3.84,29767,3.8159,2003
8665,"bourne supremacy, the ","{action,crime,thriller}",372183,2502,3.86,15981,3.8152,2004
88125,harry potter and the deathly hallows: part 2 ,"{action,adventure,drama,fantasy,mystery,imax}",1201607,12445,3.92,6700,3.8134,2011
6,heat ,"{action,crime,thriller}",113277,949,3.84,26593,3.8131,1995
89745,"avengers, the ","{action,adventure,sci-fi,imax}",848228,24428,3.89,9179,3.8123,2012
66934,dr. horrible's sing-along blog ,"{comedy,drama,musical,sci-fi}",1227926,14301,3.99,3990,3.8114,2008
61240,let the right one in (låt den rätte komma in) ,"{drama,fantasy,horror,romance}",1139797,13310,3.99,3957,3.8102,2008
2067,doctor zhivago ,"{drama,romance,war}",59113,907,3.92,6444,3.8097,1965
2357,central station (central do brasil) ,{drama},140888,666,4.09,2536,3.8097,1998
1307,when harry met sally... ,"{comedy,romance}",98635,639,3.84,23375,3.8096,1989
1218,"killer, the (die xue shuang xiong) ","{action,crime,drama,thriller}",97202,10835,4.05,2955,3.8095,1989
3095,"grapes of wrath, the ",{drama},32551,596,3.99,3920,3.8089,1940
3088,harvey ,"{comedy,fantasy}",42546,11787,4,3702,3.8084,1950
1719,"sweet hereafter, the ",{drama},120255,10217,3.99,3894,3.8079,1997
914,my fair lady ,"{comedy,drama,musical,romance}",58385,11113,3.87,11359,3.8076,1964
1227,once upon a time in america ,"{crime,drama}",87843,311,3.96,4646,3.8075,1984
2313,"elephant man, the ",{drama},80678,1955,3.9,7555,3.8064,1980
965,"39 steps, the ","{drama,mystery,thriller}",26029,260,3.99,3852,3.8063,1935
3983,you can count on me ,"{drama,romance}",203230,14295,4.04,3025,3.8062,2000
1079,"fish called wanda, a ","{comedy,crime}",95159,623,3.84,20611,3.8057,1988
27611,battlestar galactica ,"{drama,sci-fi,war}",314979,206216,3.99,3834,3.8057,2003
